Year,Age,Immunization,Immunization_Count
2011,5,Rubella,3140
2011,5,Influenza,1721
2011,5,Rotavirus,0
2011,5,Hib,333
2011,5,Pneumococcal,554
2011,5,Hepatitis A,1531
2011,5,Meningococcal,22
2011,6,Hepatitis B,334
2011,6,Diphtheria,913
2011,6,Tetanus,913
2011,6,Pertussis,908
2011,6,Polio,890
2011,6,Human Papilloma Virus,0
2011,6,Varicella,1114
2011,6,Measles,805
2011,6,Mumps,805
2011,6,Rubella,805
2011,6,Influenza,2017
2011,6,Rotavirus,0
2011,6,Hib,56
2011,6,Pneumococcal,104
2011,6,Hepatitis A,998
2011,6,Meningococcal,19
2011,7,Hepatitis B,365
2011,7,Diphtheria,773
2011,7,Tetanus,773
2011,7,Pertussis,675
2011,7,Polio,604
2011,7,Human Papilloma Virus,0
2011,7,Varicella,806
2011,7,Measles,505
2011,7,Mumps,505
2011,7,Rubella,505
2011,7,Influenza,1493
2011,7,Rotavirus,0
2011,7,Hib,26
2011,7,Pneumococcal,35
2011,7,Hepatitis A,922
2011,7,Meningococcal,17
2011,8,Hepatitis B,549
2011,8,Diphtheria,874
2011,8,Tetanus,874
2011,8,Pertussis,664
2011,8,Polio,683
2011,8,Human Papilloma Virus,0
2011,8,Varicella,808
2011,8,Measles,563
2011,8,Mumps,561
2011,8,Rubella,562
2011,8,Influenza,1405
2011,8,Rotavirus,0
2011,8,Hib,14
2011,8,Pneumococcal,46
2011,8,Hepatitis A,973
2011,8,Meningococcal,31
2011,9,Hepatitis B,721
2011,9,Diphtheria,1004
2011,9,Tetanus,1004
2011,9,Pertussis,873
2011,9,Polio,525
2011,9,Human Papilloma Virus,1259
2011,9,Varicella,961
2011,9,Measles,414
2011,9,Mumps,414
2011,9,Rubella,415
2011,9,Influenza,1275
2011,9,Rotavirus,0
2011,9,Hib,13
2011,9,Pneumococcal,24
2011,9,Hepatitis A,1153
2011,9,Meningococcal,71
2011,10,Hepatitis B,1055
2011,10,Diphtheria,2622
2011,10,Tetanus,2622
2011,10,Pertussis,2460
2011,10,Polio,599
2011,10,Human Papilloma Virus,2081
2011,10,Varicella,1251
2011,10,Measles,473
2011,10,Mumps,472
2011,10,Rubella,474
2011,10,Influenza,1321
2011,10,Rotavirus,0
2011,10,Hib,20
2011,10,Pneumococcal,37
2011,10,Hepatitis A,1379
2011,10,Meningococcal,354
2011,11,Hepatitis B,1738
2011,11,Diphtheria,7361
2011,11,Tetanus,7361
2011,11,Pertussis,7215
2011,11,Polio,625
2011,11,Human Papilloma Virus,7994
2011,11,Varicella,2168
2011,11,Measles,467
2011,11,Mumps,467
2011,11,Rubella,467
2011,11,Influenza,1689
2011,11,Rotavirus,0
2011,11,Hib,18
2011,11,Pneumococcal,75
2011,11,Hepatitis A,1960
2011,11,Meningococcal,7860
2011,12,Hepatitis B,2091
2011,12,Diphtheria,5856
2011,12,Tetanus,5856
2011,12,Pertussis,5732
2011,12,Polio,728
2011,12,Human Papilloma Virus,8451
2011,12,Varicella,2559
2011,12,Measles,534
2011,12,Mumps,534
2011,12,Rubella,536
2011,12,Influenza,1523
2011,12,Rotavirus,0
2011,12,Hib,21
2011,12,Pneumococcal,99
2011,12,Hepatitis A,2390
2011,12,Meningococcal,6958
2011,13,Hepatitis B,2156
2011,13,Diphtheria,4363
2011,13,Tetanus,4363
2011,13,Pertussis,4233
2011,13,Polio,707
2011,13,Human Papilloma Virus,7354
2011,13,Varicella,2241
2011,13,Measles,523
2011,13,Mumps,523
2011,13,Rubella,525
2011,13,Influenza,1435
2011,13,Rotavirus,0
2011,13,Hib,23
2011,13,Pneumococcal,93
2011,13,Hepatitis A,2314
2011,13,Meningococcal,5351
2011,14,Hepatitis B,2383
2011,14,Diphtheria,4534
2011,14,Tetanus,4534
2011,14,Pertussis,4392
2011,14,Polio,868
2011,14,Human Papilloma Virus,8091
2011,14,Varicella,2445
2011,14,Measles,612
2011,14,Mumps,611
2011,14,Rubella,613
2011,14,Influenza,1581
2011,14,Rotavirus,0
2011,14,Hib,26
2011,14,Pneumococcal,88
2011,14,Hepatitis A,2733
2011,14,Meningococcal,5404
2011,15,Hepatitis B,2222
2011,15,Diphtheria,4498
2011,15,Tetanus,4498
2011,15,Pertussis,4300
2011,15,Polio,799
2011,15,Human Papilloma Virus,7829
2011,15,Varicella,2276
2011,15,Measles,650
2011,15,Mumps,649
2011,15,Rubella,649
2011,15,Influenza,2194
2011,15,Rotavirus,0
2011,15,Hib,13
2011,15,Pneumococcal,106
2011,15,Hepatitis A,2842
2011,15,Meningococcal,4975
2011,16,Hepatitis B,2266
2011,16,Diphtheria,5337
2011,16,Tetanus,5337
2011,16,Pertussis,4412
2011,16,Polio,922
2011,16,Human Papilloma Virus,7835
2011,16,Varicella,2353
2011,16,Measles,711
2011,16,Mumps,709
2011,16,Rubella,711
2011,16,Influenza,1987
2011,16,Rotavirus,0
2011,16,Hib,23
2011,16,Pneumococcal,111
2011,16,Hepatitis A,3068
2011,16,Meningococcal,6389
2011,17,Hepatitis B,1402
2011,17,Diphtheria,4659
2011,17,Tetanus,4659
2011,17,Pertussis,4032
2011,17,Polio,887
2011,17,Human Papilloma Virus,6262
2011,17,Varicella,1996
2011,17,Measles,711
2011,17,Mumps,709
2011,17,Rubella,710
2011,17,Influenza,1748
2011,17,Rotavirus,0
2011,17,Hib,28
2011,17,Pneumococcal,77
2011,17,Hepatitis A,2422
2011,17,Meningococcal,4658
2011,18,Hepatitis B,828
2011,18,Diphtheria,2127
2011,18,Tetanus,2127
2011,18,Pertussis,1957
2011,18,Polio,667
2011,18,Human Papilloma Virus,2762
2011,18,Varicella,940
2011,18,Measles,646
2011,18,Mumps,645
2011,18,Rubella,645
2011,18,Influenza,938
2011,18,Rotavirus,0
2011,18,Hib,14
2011,18,Pneumococcal,40
2011,18,Hepatitis A,1197
2011,18,Meningococcal,1888
2011,19,Hepatitis B,0
2011,19,Diphtheria,0
2011,19,Tetanus,0
2011,19,Pertussis,0
2011,19,Polio,0
2011,19,Human Papilloma Virus,0
2011,19,Varicella,0
2011,19,Measles,0
2011,19,Mumps,0
2011,19,Rubella,0
2011,19,Influenza,0
2011,19,Rotavirus,0
2011,19,Hib,0
2011,19,Pneumococcal,0
2011,19,Hepatitis A,0
2011,19,Meningococcal,0
2011,20,Hepatitis B,0
2011,20,Diphtheria,0
2011,20,Tetanus,0
2011,20,Pertussis,0
2011,20,Polio,0
2011,20,Human Papilloma Virus,0
2011,20,Varicella,0
2011,20,Measles,0
2011,20,Mumps,0
2011,20,Rubella,0
2011,20,Influenza,0
2011,20,Rotavirus,0
2011,20,Hib,0
2011,20,Pneumococcal,0
2011,20,Hepatitis A,0
2011,20,Meningococcal,0
2011,Unknown,Hepatitis B,0
2011,Unknown,Diphtheria,0
2011,Unknown,Tetanus,0
2011,Unknown,Pertussis,0
2011,Unknown,Polio,0
2011,Unknown,Human Papilloma Virus,0
2011,Unknown,Varicella,0
2011,Unknown,Measles,0
2011,Unknown,Mumps,0
2011,Unknown,Rubella,0
2011,Unknown,Influenza,0
2011,Unknown,Rotavirus,0
2011,Unknown,Hib,0
2011,Unknown,Pneumococcal,0
2011,Unknown,Hepatitis A,0
2011,Unknown,Meningococcal,0
2011,0,Hepatitis B,185292
2011,0,Diphtheria,250138
2011,0,Tetanus,250138
2011,0,Pertussis,249743
2011,0,Polio,244765
2011,0,Human Papilloma Virus,0
2011,0,Varicella,0
2011,0,Measles,0
2011,0,Mumps,0
2011,0,Rubella,0
2011,0,Influenza,53189
2011,0,Rotavirus,202686
2011,0,Hib,248568
2011,0,Pneumococcal,245572
2011,0,Hepatitis A,0
2011,0,Meningococcal,0
2011,1,Hepatitis B,45581
2011,1,Diphtheria,139627
2011,1,Tetanus,139627
2011,1,Pertussis,139212
2011,1,Polio,72640
2011,1,Human Papilloma Virus,0
2011,1,Varicella,108301
2011,1,Measles,110577
2011,1,Mumps,110528
2011,1,Rubella,110632
2011,1,Influenza,93202
2011,1,Rotavirus,0
2011,1,Hib,139303
2011,1,Pneumococcal,141114
2011,1,Hepatitis A,137261
2011,1,Meningococcal,0
2011,2,Hepatitis B,4754
2011,2,Diphtheria,24066
2011,2,Tetanus,24066
2011,2,Pertussis,23962
2011,2,Polio,8306
2011,2,Human Papilloma Virus,0
2011,2,Varicella,7412
2011,2,Measles,7290
2011,2,Mumps,7284
2011,2,Rubella,7304
2011,2,Influenza,49885
2011,2,Rotavirus,0
2011,2,Hib,18847
2011,2,Pneumococcal,20057
2011,2,Hepatitis A,61119
2011,2,Meningococcal,368
2011,3,Hepatitis B,2734
2011,3,Diphtheria,8176
2011,3,Tetanus,8176
2011,3,Pertussis,8112
2011,3,Polio,4519
2011,3,Human Papilloma Virus,0
2011,3,Varicella,5397
2011,3,Measles,4681
2011,3,Mumps,4673
2011,3,Rubella,4683
2011,3,Influenza,40151
2011,3,Rotavirus,0
2011,3,Hib,7577
2011,3,Pneumococcal,18156
2011,3,Hepatitis A,15367
2011,3,Meningococcal,213
2011,4,Hepatitis B,3134
2011,4,Diphtheria,96111
2011,4,Tetanus,96111
2011,4,Pertussis,95974
2011,4,Polio,93773
2011,4,Human Papilloma Virus,0
2011,4,Varicella,87696
2011,4,Measles,92617
2011,4,Mumps,92541
2011,4,Rubella,92606
2011,4,Influenza,39971
2011,4,Rotavirus,0
2011,4,Hib,11895
2011,4,Pneumococcal,22674
2011,4,Hepatitis A,8932
2011,4,Meningococcal,294
2011,5,Hepatitis B,1886
2011,5,Diphtheria,15701
2011,5,Tetanus,15701
2011,5,Pertussis,15650
2011,5,Polio,14977
2011,5,Human Papilloma Virus,0
2011,5,Varicella,15265
2011,5,Measles,14614
2011,5,Mumps,14599
2011,5,Rubella,14608
2011,5,Influenza,29155
2011,5,Rotavirus,0
2011,5,Hib,1780
2011,5,Pneumococcal,3863
2011,5,Hepatitis A,5015
2011,5,Meningococcal,191
2011,6,Hepatitis B,2545
2011,6,Diphtheria,6236
2011,6,Tetanus,6236
2011,6,Pertussis,6193
2011,6,Polio,4636
2011,6,Human Papilloma Virus,0
2011,6,Varicella,4501
2011,6,Measles,3144
2011,6,Mumps,3137
2011,6,Rubella,3147
2011,6,Influenza,28931
2011,6,Rotavirus,0
2011,6,Hib,2671
2011,6,Pneumococcal,3096
2011,6,Hepatitis A,4004
2011,6,Meningococcal,836
2011,7,Hepatitis B,662
2011,7,Diphtheria,2526
2011,7,Tetanus,2526
2011,7,Pertussis,2369
2011,7,Polio,1117
2011,7,Human Papilloma Virus,0
2011,7,Varicella,1698
2011,7,Measles,790
2011,7,Mumps,788
2011,7,Rubella,788
2011,7,Influenza,20535
2011,7,Rotavirus,0
2011,7,Hib,133
2011,7,Pneumococcal,187
2011,7,Hepatitis A,1985
2011,7,Meningococcal,173
2011,8,Hepatitis B,588
2011,8,Diphtheria,2268
2011,8,Tetanus,2268
2011,8,Pertussis,2111
2011,8,Polio,1014
2011,8,Human Papilloma Virus,0
2011,8,Varicella,1694
2011,8,Measles,643
2011,8,Mumps,642
2011,8,Rubella,643
2011,8,Influenza,18549
2011,8,Rotavirus,0
2011,8,Hib,82
2011,8,Pneumococcal,161
2011,8,Hepatitis A,1874
2011,8,Meningococcal,135
2011,9,Hepatitis B,617
2011,9,Diphtheria,3506
2011,9,Tetanus,3506
2011,9,Pertussis,3349
2011,9,Polio,901
2011,9,Human Papilloma Virus,5363
2011,9,Varicella,2427
2011,9,Measles,585
2011,9,Mumps,585
2011,9,Rubella,585
2011,9,Influenza,16377
2011,9,Rotavirus,0
2011,9,Hib,89
2011,9,Pneumococcal,127
2011,9,Hepatitis A,1787
2011,9,Meningococcal,280
2011,10,Hepatitis B,743
2011,10,Diphtheria,16440
2011,10,Tetanus,16440
2011,10,Pertussis,16077
2011,10,Polio,1138
2011,10,Human Papilloma Virus,8726
2011,10,Varicella,4203
2011,10,Measles,696
2011,10,Mumps,692
2011,10,Rubella,697
2011,10,Influenza,15326
2011,10,Rotavirus,0
2011,10,Hib,295
2011,10,Pneumococcal,342
2011,10,Hepatitis A,1977
2011,10,Meningococcal,2060
2011,11,Hepatitis B,973
2011,11,Diphtheria,38107
2011,11,Tetanus,38107
2011,11,Pertussis,37414
2011,11,Polio,1362
2011,11,Human Papilloma Virus,38422
2011,11,Varicella,8142
2011,11,Measles,912
2011,11,Mumps,899
2011,11,Rubella,905
2011,11,Influenza,17851
2011,11,Rotavirus,0
2011,11,Hib,201
2011,11,Pneumococcal,328
2011,11,Hepatitis A,2877
2011,11,Meningococcal,38547
2011,12,Hepatitis B,988
2011,12,Diphtheria,21181
2011,12,Tetanus,21181
2011,12,Pertussis,20756
2011,12,Polio,1156
2011,12,Human Papilloma Virus,33481
2011,12,Varicella,7968
2011,12,Measles,829
2011,12,Mumps,819
2011,12,Rubella,828
2011,12,Influenza,14666
2011,12,Rotavirus,0
2011,12,Hib,137
2011,12,Pneumococcal,171
2011,12,Hepatitis A,3317
2011,12,Meningococcal,19427
2011,13,Hepatitis B,1022
2011,13,Diphtheria,13549
2011,13,Tetanus,13549
2011,13,Pertussis,13279
2011,13,Polio,1130
2011,13,Human Papilloma Virus,25765
2011,13,Varicella,6464
2011,13,Measles,747
2011,13,Mumps,744
2011,13,Rubella,751
2011,13,Influenza,13061
2011,13,Rotavirus,0
2011,13,Hib,103
2011,13,Pneumococcal,141
2011,13,Hepatitis A,3207
2011,13,Meningococcal,11129
2011,14,Hepatitis B,988
2011,14,Diphtheria,11880
2011,14,Tetanus,11880
2011,14,Pertussis,11642
2011,14,Polio,1146
2011,14,Human Papilloma Virus,24058
2011,14,Varicella,6125
2011,14,Measles,748
2011,14,Mumps,741
2011,14,Rubella,749
2011,14,Influenza,12797
2011,14,Rotavirus,0
2011,14,Hib,83
2011,14,Pneumococcal,126
2011,14,Hepatitis A,3898
2011,14,Meningococcal,9230
2011,15,Hepatitis B,965
2011,15,Diphtheria,11650
2011,15,Tetanus,11650
2011,15,Pertussis,11389
2011,15,Polio,1233
2011,15,Human Papilloma Virus,21798
2011,15,Varicella,5733
2011,15,Measles,764
2011,15,Mumps,763
2011,15,Rubella,767
2011,15,Influenza,12215
2011,15,Rotavirus,0
2011,15,Hib,102
2011,15,Pneumococcal,112
2011,15,Hepatitis A,4380
2011,15,Meningococcal,8598
2011,16,Hepatitis B,1026
2011,16,Diphtheria,12399
2011,16,Tetanus,12399
2011,16,Pertussis,12124
2011,16,Polio,1267
2011,16,Human Papilloma Virus,20710
2011,16,Varicella,5346
2011,16,Measles,737
2011,16,Mumps,729
2011,16,Rubella,731
2011,16,Influenza,11679
2011,16,Rotavirus,0
2011,16,Hib,94
2011,16,Pneumococcal,158
2011,16,Hepatitis A,4961
2011,16,Meningococcal,17301
2011,17,Hepatitis B,948
2011,17,Diphtheria,11588
2011,17,Tetanus,11588
2011,17,Pertussis,11353
2011,17,Polio,1133
2011,17,Human Papilloma Virus,17626
2011,17,Varicella,4581
2011,17,Measles,610
2011,17,Mumps,609
2011,17,Rubella,611
2011,17,Influenza,9803
2011,17,Rotavirus,0
2011,17,Hib,67
2011,17,Pneumococcal,108
2011,17,Hepatitis A,4704
2011,17,Meningococcal,13622
2011,18,Hepatitis B,450
2011,18,Diphtheria,4179
2011,18,Tetanus,4179
2011,18,Pertussis,4090
2011,18,Polio,391
2011,18,Human Papilloma Virus,6789
2011,18,Varicella,1416
2011,18,Measles,250
2011,18,Mumps,246
2011,18,Rubella,246
2011,18,Influenza,4502
2011,18,Rotavirus,0
2011,18,Hib,32
2011,18,Pneumococcal,54
2011,18,Hepatitis A,1527
2011,18,Meningococcal,4760
2011,19,Hepatitis B,149
2011,19,Diphtheria,919
2011,19,Tetanus,919
2011,19,Pertussis,869
2011,19,Polio,64
2011,19,Human Papilloma Virus,1487
2011,19,Varicella,217
2011,19,Measles,55
2011,19,Mumps,52
2011,19,Rubella,53
2011,19,Influenza,1455
2011,19,Rotavirus,0
2011,19,Hib,19
2011,19,Pneumococcal,29
2011,19,Hepatitis A,248
2011,19,Meningococcal,862
2011,20,Hepatitis B,572
2011,20,Diphtheria,1411
2011,20,Tetanus,1411
2011,20,Pertussis,1366
2011,20,Polio,559
2011,20,Human Papilloma Virus,1045
2011,20,Varicella,475
2011,20,Measles,332
2011,20,Mumps,331
2011,20,Rubella,331
2011,20,Influenza,1311
2011,20,Rotavirus,0
2011,20,Hib,462
2011,20,Pneumococcal,488
2011,20,Hepatitis A,450
2011,20,Meningococcal,571
2011,Unknown,Hepatitis B,435
2011,Unknown,Diphtheria,659
2011,Unknown,Tetanus,659
2011,Unknown,Pertussis,656
2011,Unknown,Polio,566
2011,Unknown,Human Papilloma Virus,78
2011,Unknown,Varicella,103
2011,Unknown,Measles,82
2011,Unknown,Mumps,82
2011,Unknown,Rubella,84
2011,Unknown,Influenza,201
2011,Unknown,Rotavirus,0
2011,Unknown,Hib,567
2011,Unknown,Pneumococcal,577
2011,Unknown,Hepatitis A,113
2011,Unknown,Meningococcal,46
2011,0,Hepatitis B,78
2011,0,Diphtheria,118
2011,0,Tetanus,118
2011,0,Pertussis,118
2011,0,Polio,116
2011,0,Human Papilloma Virus,0
2011,0,Varicella,0
2011,0,Measles,0
2011,0,Mumps,0
2011,0,Rubella,0
2011,0,Influenza,25
2011,0,Rotavirus,75
2011,0,Hib,113
2011,0,Pneumococcal,117
2011,0,Hepatitis A,0
2011,0,Meningococcal,0
2011,1,Hepatitis B,41
2011,1,Diphtheria,107
2011,1,Tetanus,107
2011,1,Pertussis,107
2011,1,Polio,70
2011,1,Human Papilloma Virus,0
2011,1,Varicella,89
2011,1,Measles,82
2011,1,Mumps,82
2011,1,Rubella,82
2011,1,Influenza,59
2011,1,Rotavirus,0
2011,1,Hib,117
2011,1,Pneumococcal,117
2011,1,Hepatitis A,119
2011,1,Meningococcal,0
2011,2,Hepatitis B,24
2011,2,Diphtheria,48
2011,2,Tetanus,48
2011,2,Pertussis,48
2011,2,Polio,28
2011,2,Human Papilloma Virus,0
2011,2,Varicella,37
2011,2,Measles,18
2011,2,Mumps,18
2011,2,Rubella,18
2011,2,Influenza,64
2011,2,Rotavirus,0
2011,2,Hib,45
2011,2,Pneumococcal,74
2011,2,Hepatitis A,94
2011,2,Meningococcal,0
2011,3,Hepatitis B,32
2011,3,Diphtheria,43
2011,3,Tetanus,43
2011,3,Pertussis,42
2011,3,Polio,32
2011,3,Human Papilloma Virus,0
2011,3,Varicella,36
2011,3,Measles,22
2011,3,Mumps,22
2011,3,Rubella,22
2011,3,Influenza,75
2011,3,Rotavirus,0
2011,3,Hib,30
2011,3,Pneumococcal,62
2011,3,Hepatitis A,80
2011,3,Meningococcal,
2011,4,Hepatitis B,44
2011,4,Diphtheria,297
2011,4,Tetanus,297
2011,4,Pertussis,297
2011,4,Polio,278
2011,4,Human Papilloma Virus,0
2011,4,Varicella,267
2011,4,Measles,272
2011,4,Mumps,271
2011,4,Rubella,271
2011,4,Influenza,153
2011,4,Rotavirus,0
2011,4,Hib,52
2011,4,Pneumococcal,109
2011,4,Hepatitis A,97
2011,4,Meningococcal,
2011,5,Hepatitis B,48
2011,5,Diphtheria,80
2011,5,Tetanus,80
2011,5,Pertussis,80
2011,5,Polio,73
2011,5,Human Papilloma Virus,0
2011,5,Varicella,88
2011,5,Measles,73
2011,5,Mumps,73
2011,5,Rubella,73
2011,5,Influenza,167
2011,5,Rotavirus,0
2011,5,Hib,
2011,5,Pneumococcal,27
2011,5,Hepatitis A,74
2011,5,Meningococcal,0
2011,6,Hepatitis B,33
2011,6,Diphtheria,58
2011,6,Tetanus,58
2011,6,Pertussis,58
2011,6,Polio,53
2011,6,Human Papilloma Virus,0
2011,6,Varicella,69
2011,6,Measles,36
2011,6,Mumps,36
2011,6,Rubella,36
2011,6,Influenza,261
2011,6,Rotavirus,0
2011,6,Hib,
2011,6,Pneumococcal,11
2011,6,Hepatitis A,75
2011,6,Meningococcal,
2011,7,Hepatitis B,28
2011,7,Diphtheria,90
2011,7,Tetanus,90
2011,7,Pertussis,84
2011,7,Polio,72
2011,7,Human Papilloma Virus,0
2011,7,Varicella,66
2011,7,Measles,36
2011,7,Mumps,36
2011,7,Rubella,36
2011,7,Influenza,318
2011,7,Rotavirus,0
2011,7,Hib,
2011,7,Pneumococcal,
2011,7,Hepatitis A,79
2011,7,Meningococcal,
2011,8,Hepatitis B,33
2011,8,Diphtheria,88
2011,8,Tetanus,88
2011,8,Pertussis,78
2011,8,Polio,69
2011,8,Human Papilloma Virus,0
2011,8,Varicella,75
2011,8,Measles,27
2011,8,Mumps,27
2011,8,Rubella,27
2011,8,Influenza,320
2011,8,Rotavirus,0
2011,8,Hib,
2011,8,Pneumococcal,0
2011,8,Hepatitis A,74
2011,8,Meningococcal,
2011,9,Hepatitis B,60
2011,9,Diphtheria,160
2011,9,Tetanus,160
2011,9,Pertussis,143
2011,9,Polio,100
2011,9,Human Papilloma Virus,225
2011,9,Varicella,89
2011,9,Measles,35
2011,9,Mumps,35
2011,9,Rubella,35
2011,9,Influenza,352
2011,9,Rotavirus,0
2011,9,Hib,
2011,9,Pneumococcal,
2011,9,Hepatitis A,82
2011,9,Meningococcal,
2011,10,Hepatitis B,62
2011,10,Diphtheria,654
2011,10,Tetanus,654
2011,10,Pertussis,649
2011,10,Polio,128
2011,10,Human Papilloma Virus,468
2011,10,Varicella,210
2011,10,Measles,36
2011,10,Mumps,36
2011,10,Rubella,37
2011,10,Influenza,447
2011,10,Rotavirus,0
2011,10,Hib,0
2011,10,Pneumococcal,
2011,10,Hepatitis A,132
2011,10,Meningococcal,58
2011,11,Hepatitis B,114
2011,11,Diphtheria,2293
2011,11,Tetanus,2293
2011,11,Pertussis,2261
2011,11,Polio,286
2011,11,Human Papilloma Virus,2667
2011,11,Varicella,486
2011,11,Measles,75
2011,11,Mumps,75
2011,11,Rubella,75
2011,11,Influenza,915
2011,11,Rotavirus,0
2011,11,Hib,11
2011,11,Pneumococcal,22
2011,11,Hepatitis A,222
2011,11,Meningococcal,2257
2011,12,Hepatitis B,143
2011,12,Diphtheria,1696
2011,12,Tetanus,1696
2011,12,Pertussis,1674
2011,12,Polio,273
2011,12,Human Papilloma Virus,2700
2011,12,Varicella,532
2011,12,Measles,81
2011,12,Mumps,79
2011,12,Rubella,79
2011,12,Influenza,785
2011,12,Rotavirus,0
2011,12,Hib,
2011,12,Pneumococcal,13
2011,12,Hepatitis A,247
2011,12,Meningococcal,1545
2011,13,Hepatitis B,164
2011,13,Diphtheria,1262
2011,13,Tetanus,1262
2011,13,Pertussis,1245
2011,13,Polio,259
2011,13,Human Papilloma Virus,2268
2011,13,Varicella,534
2011,13,Measles,71
2011,13,Mumps,68
2011,13,Rubella,68
2011,13,Influenza,709
2011,13,Rotavirus,0
2011,13,Hib,
2011,13,Pneumococcal,11
2011,13,Hepatitis A,223
2011,13,Meningococcal,1016
2011,14,Hepatitis B,129
2011,14,Diphtheria,1029
2011,14,Tetanus,1029
2011,14,Pertussis,1001
2011,14,Polio,257
2011,14,Human Papilloma Virus,1967
2011,14,Varicella,421
2011,14,Measles,98
2011,14,Mumps,98
2011,14,Rubella,99
2011,14,Influenza,689
2011,14,Rotavirus,0
2011,14,Hib,
2011,14,Pneumococcal,13
2011,14,Hepatitis A,214
2011,14,Meningococcal,757
2011,15,Hepatitis B,136
2011,15,Diphtheria,1018
2011,15,Tetanus,1018
2011,15,Pertussis,997
2011,15,Polio,262
2011,15,Human Papilloma Virus,1982
2011,15,Varicella,491
2011,15,Measles,90
2011,15,Mumps,90
2011,15,Rubella,90
2011,15,Influenza,709
2011,15,Rotavirus,0
2011,15,Hib,
2011,15,Pneumococcal,
2011,15,Hepatitis A,239
2011,15,Meningococcal,694
2011,16,Hepatitis B,144
2011,16,Diphtheria,1095
2011,16,Tetanus,1095
2011,16,Pertussis,1063
2011,16,Polio,269
2011,16,Human Papilloma Virus,1894
2011,16,Varicella,483
2011,16,Measles,90
2011,16,Mumps,87
2011,16,Rubella,87
2011,16,Influenza,722
2011,16,Rotavirus,0
2011,16,Hib,
2011,16,Pneumococcal,15
2011,16,Hepatitis A,264
2011,16,Meningococcal,1542
2011,17,Hepatitis B,129
2011,17,Diphtheria,1065
2011,17,Tetanus,1065
2011,17,Pertussis,1039
2011,17,Polio,220
2011,17,Human Papilloma Virus,1654
2011,17,Varicella,414
2011,17,Measles,88
2011,17,Mumps,87
2011,17,Rubella,87
2011,17,Influenza,613
2011,17,Rotavirus,0
2011,17,Hib,
2011,17,Pneumococcal,
2011,17,Hepatitis A,277
2011,17,Meningococcal,1234
2011,18,Hepatitis B,58
2011,18,Diphtheria,371
2011,18,Tetanus,371
2011,18,Pertussis,354
2011,18,Polio,77
2011,18,Human Papilloma Virus,585
2011,18,Varicella,129
2011,18,Measles,34
2011,18,Mumps,34
2011,18,Rubella,34
2011,18,Influenza,223
2011,18,Rotavirus,0
2011,18,Hib,
2011,18,Pneumococcal,
2011,18,Hepatitis A,94
2011,18,Meningococcal,358
2011,19,Hepatitis B,0
2011,19,Diphtheria,0
2011,19,Tetanus,0
2011,19,Pertussis,0
2011,19,Polio,0
2011,19,Human Papilloma Virus,0
2011,19,Varicella,0
2011,19,Measles,0
2011,19,Mumps,0
2011,19,Rubella,0
2011,19,Influenza,0
2011,19,Rotavirus,0
2011,19,Hib,0
2011,19,Pneumococcal,0
2011,19,Hepatitis A,0
2011,19,Meningococcal,0
2011,20,Hepatitis B,0
2011,20,Diphtheria,0
2011,20,Tetanus,0
2011,20,Pertussis,0
2011,20,Polio,0
2011,20,Human Papilloma Virus,0
2011,20,Varicella,0
2011,20,Measles,0
2011,20,Mumps,0
2011,20,Rubella,0
2011,20,Influenza,0
2011,20,Rotavirus,0
2011,20,Hib,0
2011,20,Pneumococcal,0
2011,20,Hepatitis A,0
2011,20,Meningococcal,0
2011,Unknown,Hepatitis B,0
2011,Unknown,Diphtheria,0
2011,Unknown,Tetanus,0
2011,Unknown,Pertussis,0
2011,Unknown,Polio,0
2011,Unknown,Human Papilloma Virus,0
2011,Unknown,Varicella,0
2011,Unknown,Measles,0
2011,Unknown,Mumps,0
2011,Unknown,Rubella,0
2011,Unknown,Influenza,0
2011,Unknown,Rotavirus,0
2011,Unknown,Hib,0
2011,Unknown,Pneumococcal,0
2011,Unknown,Hepatitis A,0
2011,Unknown,Meningococcal,0
